id,repo,provenance,evidence,tier,nQuestions,real,paraphrase,synthetic,realPct2,paraphrasePct2,syntheticPct2,recordChars,paraphraseChars,syntheticChars
supabase_supabase__46499,supabase/supabase,agent,agent-trailer,substantive,3,2,2,1.6667,100,100,66.6667,3492,3277,1472
supabase_supabase__46562,supabase/supabase,human,none,substantive,3,0.3333,0.3333,2,0,0,100,640,364,1296
supabase_supabase__46614,supabase/supabase,agent,agent-trailer,substantive,3,1.6667,1.3333,0.6667,66.6667,66.6667,33.3333,2547,2121,1592
supabase_supabase__46673,supabase/supabase,agent,agent-trailer,substantive,3,1.6667,1.6667,1,66.6667,66.6667,33.3333,2219,2059,1029
supabase_supabase__46720,supabase/supabase,agent,agent-trailer,substantive,4,1.2500,0.2500,1.5000,50,0,50,1607,1047,746
supabase_supabase__46729,supabase/supabase,agent,agent-trailer,substantive,3,1.3333,1.3333,2,66.6667,66.6667,100,1195,1345,918
supabase_supabase__46771,supabase/supabase,agent,agent-trailer,substantive,3,1,2,1,33.3333,100,33.3333,1646,1370,637
supabase_supabase__46803,supabase/supabase,agent,agent-trailer,substantive,3,0.3333,1,1,0,33.3333,33.3333,1848,1749,1869
supabase_supabase__46830,supabase/supabase,agent,agent-trailer,substantive,3,2,2,1.6667,100,100,66.6667,2079,1798,1132
supabase_supabase__46928,supabase/supabase,agent,agent-trailer,substantive,3,2,1.3333,2,100,33.3333,100,2569,1477,1337
supabase_supabase__46953,supabase/supabase,agent,agent-trailer,substantive,2,2,2,2,100,100,100,1570,1094,721
supabase_supabase__46960,supabase/supabase,agent,agent-trailer,substantive,3,1.6667,2,1.3333,66.6667,100,33.3333,2405,1257,1097
supabase_supabase__46967,supabase/supabase,agent,agent-trailer,substantive,3,0.3333,0.3333,1.3333,0,0,33.3333,1180,510,1932
supabase_supabase__46977,supabase/supabase,human,none,substantive,4,1,1.2500,1.2500,0,50,25,2183,1019,1554
supabase_supabase__47002,supabase/supabase,human,none,substantive,3,0.6667,0.3333,0.6667,33.3333,0,0,1676,1482,983
supabase_supabase__47007,supabase/supabase,agent,agent-trailer,substantive,3,0.3333,0.3333,2,0,0,100,1560,1500,2011
supabase_supabase__47024,supabase/supabase,agent,agent-trailer,substantive,3,0.6667,0.6667,1,0,0,33.3333,2557,2432,1298
supabase_supabase__47028,supabase/supabase,agent,agent-trailer,substantive,3,1,0.6667,1,33.3333,33.3333,33.3333,1659,1111,1112
supabase_supabase__47088,supabase/supabase,agent,agent-trailer,substantive,3,2,1.6667,1.3333,100,66.6667,33.3333,2131,2023,1531
supabase_supabase__47104,supabase/supabase,human,none,substantive,3,2,0.3333,0.6667,100,0,0,2164,885,1308
supabase_supabase__47264,supabase/supabase,agent,agent-trailer,substantive,4,1,1,2,50,50,100,2086,1546,2048
supabase_supabase__47353,supabase/supabase,agent,agent-trailer,substantive,3,1.6667,1.3333,1.6667,66.6667,66.6667,66.6667,1124,1003,780
supabase_supabase__47363,supabase/supabase,human,none,substantive,4,1.7500,1.2500,2,75,50,100,2485,1977,2154
supabase_supabase__47406,supabase/supabase,human,none,substantive,4,0,0,0.2500,0,0,0,312,310,1628
supabase_supabase__47415,supabase/supabase,agent,agent-footer,substantive,3,0.3333,0,0.6667,0,0,0,1162,415,593
supabase_supabase__47419,supabase/supabase,agent,agent-trailer,substantive,3,0,0.3333,0.3333,0,0,0,723,557,673
supabase_supabase__47421,supabase/supabase,human,none,substantive,4,0.5000,0.7500,1.5000,25,25,50,2210,1630,1258
supabase_supabase__47434,supabase/supabase,agent,agent-trailer,substantive,3,1.6667,2,1.3333,66.6667,100,66.6667,2220,2045,811
supabase_supabase__47436,supabase/supabase,agent,agent-trailer,substantive,3,2,2,2,100,100,100,2233,1861,672
supabase_supabase__47489,supabase/supabase,agent,agent-trailer,substantive,4,0.5000,0.5000,1,0,25,25,2415,2253,1368
supabase_supabase__47494,supabase/supabase,agent,agent-trailer,substantive,3,2,1.6667,1.6667,100,66.6667,66.6667,1374,784,1031
supabase_supabase__47502,supabase/supabase,agent,agent-trailer,substantive,4,1.5000,1.2500,1,50,50,25,1511,882,1363
supabase_supabase__47532,supabase/supabase,human,none,empty,3,0,0,1.3333,0,0,33.3333,66,76,692
supabase_supabase__47560,supabase/supabase,agent,agent-trailer,substantive,3,2,1.6667,1.6667,100,66.6667,66.6667,1968,1793,1202
supabase_supabase__47583,supabase/supabase,agent,agent-trailer,substantive,3,0.6667,1,1,33.3333,33.3333,33.3333,2125,1343,1198
supabase_supabase__47631,supabase/supabase,agent,agent-trailer,substantive,4,2,1.5000,2,100,75,100,2262,1285,1186
supabase_supabase__47724,supabase/supabase,human,none,substantive,3,1,1,1.6667,33.3333,33.3333,66.6667,3561,2680,1997
supabase_supabase__47864,supabase/supabase,human,none,substantive,3,0.3333,0,0,0,0,0,1662,700,615
supabase_supabase__47880,supabase/supabase,human,none,substantive,4,0.7500,0.5000,1,0,0,25,889,615,1820
supabase_supabase__48008,supabase/supabase,human,none,substantive,3,2,2,2,100,100,100,3227,2313,2032
supabase_supabase__48037,supabase/supabase,agent,agent-trailer,substantive,3,2,1.6667,1.3333,100,66.6667,66.6667,1953,1082,1097
supabase_supabase__48099,supabase/supabase,agent,agent-trailer,substantive,4,1,0,1.7500,50,0,75,1110,548,1089
supabase_supabase__48140,supabase/supabase,human,none,substantive,3,0.6667,0.6667,2,33.3333,33.3333,100,2818,1418,1509
supabase_supabase__48141,supabase/supabase,human,none,substantive,3,1,1.3333,2,0,33.3333,100,725,580,1328
supabase_supabase__48142,supabase/supabase,agent,bot-author,substantive,3,0.6667,1,0.3333,33.3333,33.3333,0,1820,1332,590
supabase_supabase__48148,supabase/supabase,agent,agent-trailer,substantive,4,2,2,0.7500,100,100,0,9568,8986,2066
supabase_supabase__48170,supabase/supabase,human,none,substantive,3,0,0.6667,0.6667,0,33.3333,33.3333,2821,2813,1426
supabase_supabase__48226,supabase/supabase,agent,agent-trailer,substantive,3,1.3333,1.6667,0.6667,66.6667,66.6667,33.3333,2582,1730,1310
supabase_supabase__48249,supabase/supabase,agent,agent-trailer,substantive,4,1,0.5000,2,50,25,100,2520,1444,2259
supabase_supabase__48269,supabase/supabase,agent,bot-author,substantive,3,1,1,1.3333,33.3333,33.3333,33.3333,2422,2352,1017
supabase_supabase__48290,supabase/supabase,human,none,substantive,3,1.3333,1.3333,1.6667,66.6667,66.6667,66.6667,1480,647,1194
supabase_supabase__48320,supabase/supabase,agent,agent-trailer,substantive,3,2,1.6667,1.3333,100,66.6667,66.6667,3713,3345,2678
